1000,40.889915
1000,40.608884
1000,40.327854
1000,40.046824
1024,39.765793
1024,39.484763
1024,39.203733
1024,38.922703
1024,38.641672
1024,38.360642
1080,38.079612
1080,37.798581
1080,37.517551
1080,37.236521
1080,36.95549
1080,36.67446
1080,36.39343
1080,36.112399
1080,35.831369
1080,35.550339
1080,35.269308
1080,34.988278
1080,34.707248
1080,34.426218
1125,34.145187
1125,33.864157
1125,33.583127
1125,33.302096
1125,33.021066
1125,32.740036
1125,32.459005
1125,32.177975
1125,31.896945
1125,31.615914
1125,31.334884
1125,31.053854
1125,30.772823
1125,30.491793
1152,30.210763
1152,29.929732
1152,29.648702
1152,29.367672
1152,29.086641
1152,28.805611
1152,28.524581
1152,28.24355
1152,27.96252
1200,27.68149
1200,27.400459
1200,27.119429
1200,26.838399
1200,26.557368
1200,26.276338
1200,25.995308
1200,25.714277
1200,25.433247
1200,25.152217
1200,24.871186
1200,24.590156
1200,24.309126
1200,24.028095
1200,23.747065
1200,23.466035
1200,23.185004
1200,22.903974
1215,22.622944
1215,22.341913
1215,22.060883
1215,21.779853
1215,21.498822
1215,21.217792
1215,20.936761
1280,20.655731
1280,20.374701
1280,20.09367
1280,19.81264
1280,19.53161
1280,19.250579
1280,18.969549
1280,18.688519
1280,18.407488
1280,18.126458
1280,17.845428
1280,17.564397
1280,17.283367
1280,17.002337
1280,16.721306
1280,16.440276
1280,16.159246
1280,15.878215
1280,15.597185
1280,15.316154
1280,15.035124
1280,14.754094
1280,14.473063
1280,14.192033
1280,13.911003
1280,13.629972
1280,13.348942
1280,13.067912
1280,12.786881
1280,12.505851
1280,12.224821
1280,11.94379
1280,11.66276
1280,11.38173
1280,11.100699
1280,10.819669
1280,10.538638
1280,10.257608
1280,9.976578
1280,9.695547
1280,9.414517
1280,9.133487
1280,8.852456
1280,8.571426
1280,8.290396
1280,8.009365
1280,7.728335
1280,7.447305
1280,7.166274
1280,6.885244
1280,6.604213
1280,6.323183
1280,6.042153
1280,5.761122
1280,5.480092
1280,5.199062
1280,4.918031
1280,4.637001
1280,4.355971
1280,4.07494
1280,3.79391
1280,3.512879
1280,3.231849
1280,2.950819
1280,2.669788
1280,2.388758
1280,2.107728
1280,1.826697
1280,1.545667
1280,1.264637
1280,0.983606
1280,0.702576
1280,0.421546
1280,0.140515
1280,-0.140515
1280,-0.421546
1280,-0.702576
1280,-0.983606
1280,-1.264637
1280,-1.545667
1280,-1.826697
1280,-2.107728
1280,-2.388758
1280,-2.669788
1280,-2.950819
1280,-3.231849
1280,-3.512879
1280,-3.79391
1280,-4.07494
1280,-4.355971
1280,-4.637001
1280,-4.918031
1280,-5.199062
1280,-5.480092
1280,-5.761122
1280,-6.042153
1280,-6.323183
1280,-6.604213
1280,-6.885244
1280,-7.166274
1280,-7.447305
1280,-7.728335
1280,-8.009365
1280,-8.290396
1280,-8.571426
1280,-8.852456
1280,-9.133487
1280,-9.414517
1280,-9.695547
1280,-9.976578
1280,-10.257608
1280,-10.538638
1280,-10.819669
1280,-11.100699
1280,-11.38173
1280,-11.66276
1280,-11.94379
1280,-12.224821
1280,-12.505851
1280,-12.786881
1280,-13.067912
1280,-13.348942
1280,-13.629972
1280,-13.911003
1280,-14.192033
1280,-14.473063
1280,-14.754094
1280,-15.035124
1280,-15.316154
1280,-15.597185
1280,-15.878215
1280,-16.159246
1280,-16.440276
1280,-16.721306
1280,-17.002337
1280,-17.283367
1280,-17.564397
1280,-17.845428
1280,-18.126458
1280,-18.407488
1280,-18.688519
1280,-18.969549
1280,-19.250579
1280,-19.53161
1280,-19.81264
1280,-20.09367
1280,-20.374701
1280,-20.655731
1215,-20.936761
1215,-21.217792
1215,-21.498822
1215,-21.779853
1215,-22.060883
1215,-22.341913
1215,-22.622944
1200,-22.903974
1200,-23.185004
1200,-23.466035
1200,-23.747065
1200,-24.028095
1200,-24.309126
1200,-24.590156
1200,-24.871186
1200,-25.152217
1200,-25.433247
1200,-25.714277
1200,-25.995308
1200,-26.276338
1200,-26.557368
1200,-26.838399
1200,-27.119429
1200,-27.400459
1200,-27.68149
1152,-27.96252
1152,-28.24355
1152,-28.524581
1152,-28.805611
1152,-29.086641
1152,-29.367672
1152,-29.648702
1152,-29.929732
1152,-30.210763
1125,-30.491793
1125,-30.772823
1125,-31.053854
1125,-31.334884
1125,-31.615914
1125,-31.896945
1125,-32.177975
1125,-32.459005
1125,-32.740036
1125,-33.021066
1125,-33.302096
1125,-33.583127
1125,-33.864157
1125,-34.145187
1080,-34.426218
1080,-34.707248
1080,-34.988278
1080,-35.269308
1080,-35.550339
1080,-35.831369
1080,-36.112399
1080,-36.39343
1080,-36.67446
1080,-36.95549
1080,-37.236521
1080,-37.517551
1080,-37.798581
1080,-38.079612
1024,-38.360642
1024,-38.641672
1024,-38.922703
1024,-39.203733
1024,-39.484763
1024,-39.765793
1000,-40.046824
1000,-40.327854
1000,-40.608884
1000,-40.889915
1000,-41.170945
1000,-41.451975
1000,-41.733006
1000,-42.014036
972,-42.295066
972,-42.576096
960,-42.857127
960,-43.138157
960,-43.419187
960,-43.700218
960,-43.981248
960,-44.262278
960,-44.543308
960,-44.824339
960,-45.105369
960,-45.386399
960,-45.667429
960,-45.94846
960,-46.22949
960,-46.51052
900,-46.791551
900,-47.072581
900,-47.353611
900,-47.634641
900,-47.915672
900,-48.196702
900,-48.477732
900,-48.758762
864,-49.039793
864,-49.320823
864,-49.601853
864,-49.882883
864,-50.163913
864,-50.444944
864,-50.725974
864,-51.007004
864,-51.288034
864,-51.569065
864,-51.850095
810,-52.131125
810,-52.412155
800,-52.693186
800,-52.974216
800,-53.255246
800,-53.536276
800,-53.817306
800,-54.098337
768,-54.379367
768,-54.660397
768,-54.941427
768,-55.222457
750,-55.503487
750,-55.784518
750,-56.065548
750,-56.346578
729,-56.627608
720,-56.908638
720,-57.189668
720,-57.470699
720,-57.751729
720,-58.032759
720,-58.313789
720,-58.594819
720,-58.875849
720,-59.156879
675,-59.43791
675,-59.71894
675,-59.99997
675,-60.281
648,-60.56203
648,-60.84306
640,-61.12409
640,-61.40512
640,-61.68615
640,-61.96718
640,-62.24821
640,-62.52924
640,-62.81027
600,-63.0913
600,-63.372331
600,-63.653361
600,-63.934391
576,-64.215421
576,-64.496451
576,-64.777481
576,-65.05851
576,-65.33954
576,-65.62057
540,-65.9016
540,-66.18263
540,-66.46366
540,-66.74469
540,-67.02572
512,-67.30675
512,-67.58778
500,-67.86881
500,-68.149839
500,-68.430869
486,-68.711899
480,-68.992929
480,-69.273959
480,-69.554988
480,-69.836018
480,-70.117048
450,-70.398077
450,-70.679107
450,-70.960137
432,-71.241166
432,-71.522196
432,-71.803226
432,-72.084255
405,-72.365285
400,-72.646314
400,-72.927344
384,-73.208373
384,-73.489402
375,-73.770432
375,-74.051461
360,-74.33249
360,-74.61352
360,-74.894549
360,-75.175578
360,-75.456607
360,-75.737636
324,-76.018665
320,-76.299694
320,-76.580723
320,-76.861752
300,-77.142781
300,-77.423809
288,-77.704838
288,-77.985866
288,-78.266895
270,-78.547923
270,-78.828951
256,-79.10998
250,-79.391008
240,-79.672035
240,-79.953063
240,-80.234091
225,-80.515118
216,-80.796145
216,-81.077172
216,-81.358199
200,-81.639225
192,-81.920252
192,-82.201278
180,-82.482303
180,-82.763329
180,-83.044353
160,-83.325378
150,-83.606402
144,-83.887425
144,-84.168447
135,-84.449469
125,-84.73049
120,-85.01151
120,-85.292528
108,-85.573545
100,-85.85456
96,-86.135573
90,-86.416583
81,-86.69759
75,-86.978592
72,-87.259589
72,-87.540577
64,-87.821556
60,-88.102518
50,-88.383457
45,-88.664358
40,-88.945191
36,-89.225883
25,-89.506203
18,-89.784877
